Commit SHA,Java File,Old function signature,New function signature
8e88daa7ca1019bb9337b1e10440d2fd03aaf391,"javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue235.java","void:issue235:","void:issue235:String"
8e88daa7ca1019bb9337b1e10440d2fd03aaf391,"javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/resolution/typesolvers/CombinedTypeSolverTest.java","void:testExceptionFilter:","void:testExceptionFilter:Exception,Predicate<Exception>,boolean"
8e88daa7ca1019bb9337b1e10440d2fd03aaf391,"javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/resolution/typesolvers/JavaParserTypeSolverTest.java","void:folderTraversalDoesNotKeepFolderHandlesHostage:","void:folderTraversalDoesNotKeepFolderHandlesHostage:Path"
1ef527d5c9b20b127498420efa78b13c0b0ba4ed,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addClass:String","ClassOrInterfaceDeclaration:addClass:String,Modifier.Keyword"
1ef527d5c9b20b127498420efa78b13c0b0ba4ed,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addInterface:String","ClassOrInterfaceDeclaration:addInterface:String,Modifier.Keyword"
1ef527d5c9b20b127498420efa78b13c0b0ba4ed,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","EnumDeclaration:addEnum:String","EnumDeclaration:addEnum:String,Modifier.Keyword"
1ef527d5c9b20b127498420efa78b13c0b0ba4ed,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","AnnotationDeclaration:addAnnotationDeclaration:String","AnnotationDeclaration:addAnnotationDeclaration:String,Modifier.Keyword"
d79308d728e8878a7432a70e398a5e8151d63e9a,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addClass:String","ClassOrInterfaceDeclaration:addClass:String,Modifier"
d79308d728e8878a7432a70e398a5e8151d63e9a,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addInterface:String","ClassOrInterfaceDeclaration:addInterface:String,Modifier"
d79308d728e8878a7432a70e398a5e8151d63e9a,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","EnumDeclaration:addEnum:String","EnumDeclaration:addEnum:String,Modifier"
d79308d728e8878a7432a70e398a5e8151d63e9a,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","AnnotationDeclaration:addAnnotationDeclaration:String","AnnotationDeclaration:addAnnotationDeclaration:String,Modifier"
568d245c105ad0dab3f112d55b5c8e6434437719,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addClass:String","ClassOrInterfaceDeclaration:addClass:String,Modifier.Keyword"
568d245c105ad0dab3f112d55b5c8e6434437719,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","ClassOrInterfaceDeclaration:addInterface:String","ClassOrInterfaceDeclaration:addInterface:String,Modifier.Keyword"
568d245c105ad0dab3f112d55b5c8e6434437719,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","EnumDeclaration:addEnum:String","EnumDeclaration:addEnum:String,Modifier.Keyword"
568d245c105ad0dab3f112d55b5c8e6434437719,"javaparser-core/src/main/java/com/github/javaparser/ast/CompilationUnit.java","AnnotationDeclaration:addAnnotationDeclaration:String","AnnotationDeclaration:addAnnotationDeclaration:String,Modifier.Keyword"
d18dad799f6f83d7e146498b38079f550c8778c4,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/contexts/MethodCallExprContext.java","Optional<MethodUsage>:solveMethodAsUsage:String,List<ResolvedType>,TypeSolver","Optional<MethodUsage>:solveMethodAsUsage:ResolvedReferenceType,String,List<ResolvedType>,Context"
d18dad799f6f83d7e146498b38079f550c8778c4,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/contexts/MethodCallExprContext.java","Optional<MethodUsage>:solveMethodAsUsage:String,List<ResolvedType>,TypeSolver","Optional<MethodUsage>:solveMethodAsUsage:ResolvedTypeVariable,String,List<ResolvedType>,Context"
d18dad799f6f83d7e146498b38079f550c8778c4,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/contexts/MethodCallExprContext.java","Optional<MethodUsage>:solveMethodAsUsage:String,List<ResolvedType>,TypeSolver","Optional<MethodUsage>:solveMethodAsUsage:ResolvedType,String,List<ResolvedType>,Context"
d18dad799f6f83d7e146498b38079f550c8778c4,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserClassDeclaration.java","SymbolReference<ResolvedMethodDeclaration>:solveMethod:String,List<ResolvedType>","SymbolReference<ResolvedMethodDeclaration>:solveMethod:String,List<ResolvedType>,boolean"
9429a42b43ca8ba7e645a46dee34f6a3ffe54444,"javaparser-core/src/main/java/com/github/javaparser/HasParentNode.java","Optional<N>:findAncestor:Class<N>","Optional<N>:findAncestor:Class<N>,Predicate<N>"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-core/src/main/java/com/github/javaparser/resolution/declarations/ResolvedReferenceTypeDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserAnnotationDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserAnonymousClassDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserEnumDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserInterfaceDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserTypeParameter.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserTypeVariableDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javassistmodel/JavassistAnnotationDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javassistmodel/JavassistClassDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javassistmodel/JavassistEnumDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javassistmodel/JavassistInterfaceDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionAnnotationDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionClassDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionEnumDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionInterfaceDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
9bd1e3782bcfe295f12341d4326ee92da0889124,"javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/resolution/DefaultPackageTest.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
6c95508cd0d72265725a642396159e2c53a3db6d,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/JavaParserFacade.java","ResolvedType:getBinaryTypeConcrete:Node,Node,boolean","ResolvedType:getBinaryTypeConcrete:Node,Node,boolean,BinaryExpr.Operator"
c2b2a125aa9b1c2e0cd18f72f7e30bb736634429,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/resolution/typesolvers/JavaParserTypeSolver.java","List<CompilationUnit>:parseDirectory:Path","List<CompilationUnit>:parseDirectory:Path,boolean"
ef54fb0c45ff3ab93b0d0eb32508c86456cf6d6d,"javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserClassDeclaration.java","List<ResolvedReferenceType>:getAncestors:","List<ResolvedReferenceType>:getAncestors:boolean"
e1811d6cdd0f526188ccee131640998437d6cf3f,"javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/Difference.java","void:applyRemovedDiffElement:Removed,TextElement,boolean,boolean","void:applyRemovedDiffElement:RemovedGroup,Removed,TextElement,boolean,boolean"
f48d8cf0e2c0558ab8c15b947cb9c0a85bc66eec,"javaparser-core/src/main/java/com/github/javaparser/utils/SourceRoot.java","SourceRoot:parse:String,JavaParser,Callback","SourceRoot:parse:String,String,ParserConfiguration,Callback"
0870905889909f8d8f6a8cd5e9c93d685dbdee16,"javaparser-core/src/main/java/com/github/javaparser/printer/concretesyntaxmodel/CsmAttribute.java","int:getTokenType:Node,String","int:getTokenType:Node,String,String"
c8d2170fbf03b2bd3315690243ce0a27df570520,"javaparser-core/src/main/java/com/github/javaparser/javadoc/Javadoc.java","Javadoc:addBlockTag:JavadocBlockTag","Javadoc:addBlockTag:String,String,String"
f4ba7529aa79986d40c28050d9cf0e9c48df353a,"javaparser-core-generators/src/main/java/com/github/javaparser/generator/core/CoreGenerator.java","void:run:SourceRoot","void:run:SourceRoot,SourceRoot"
ac20781cf35db909f1b3711819b5f9b75bfbeb60,"javaparser-core/src/main/java/com/github/javaparser/printer/concretesyntaxmodel/CsmElement.java","CsmElement:conditional:ObservableProperty,CsmConditional.Condition,CsmElement","CsmElement:conditional:List<ObservableProperty>,CsmConditional.Condition,CsmElement,CsmElement"
05e10560dbd2c3b8842c4e5f36efc553c126b43f,"javaparser-core/src/main/java/com/github/javaparser/ast/Node.java","Optional<N>:findFirst:Class<N>","Optional<N>:findFirst:Class<N>,Predicate<N>"
fd624aeebae50ab27358f473db9191ba94a696db,"javaparser-core/src/main/java/com/github/javaparser/ast/nodeTypes/NodeWithMembers.java","FieldDeclaration:addField:Class<?>,String,Modifier","FieldDeclaration:addField:Type,String,Expression,Modifier"
4e46b4f82ad1e2d00b9edbf3b44088f86461a0ac,"javaparser-core/src/main/javacc-support/com/github/javaparser/GeneratedJavaParserSupport.java","TokenRange:range:JavaToken,JavaToken","TokenRange:range:GeneratedJavaParser,JavaToken,JavaToken"
4e46b4f82ad1e2d00b9edbf3b44088f86461a0ac,"javaparser-core/src/main/javacc-support/com/github/javaparser/GeneratedJavaParserSupport.java","TokenRange:range:JavaToken,JavaToken","TokenRange:range:GeneratedJavaParser,Node,Node"
4e46b4f82ad1e2d00b9edbf3b44088f86461a0ac,"javaparser-core/src/main/javacc-support/com/github/javaparser/GeneratedJavaParserSupport.java","void:propagateRangeGrowthOnRight:Node,Node","void:propagateRangeGrowthOnRight:GeneratedJavaParser,Node,Node"
5512daa35013d2e06a5f92f2c84f3461e56aa786,"javaparser-testing/src/test/java/com/github/javaparser/manual/BulkParseTest.java","void:bulkTest:SourceRoot,String","void:bulkTest:SourceRoot,String,ParserConfiguration"
5512daa35013d2e06a5f92f2c84f3461e56aa786,"javaparser-testing/src/test/java/com/github/javaparser/manual/BulkParseTest.java","void:bulkTest:SourceRoot,String","void:bulkTest:SourceZip,String,ParserConfiguration"
cf34fc5a1155bb79b0980904523f54147390adae,"javaparser-core/src/main/java/com/github/javaparser/utils/SourceRoot.java","ParseResult<CompilationUnit>:tryToParse:String,String","ParseResult<CompilationUnit>:tryToParse:String,String,JavaParser"
43909d59cd2402a42e01160db802a3e38a4596e4,"javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/LexicalPreservingPrinter.java","void:storeInitialText:ParseResult<? extends Node>","void:storeInitialText:Node,List<JavaToken>"
557b3a76dd15e6b1236f70cb1223c7b672049827,"javaparser-testing/src/test/java/com/github/javaparser/JavaTokenTest.java","void:assertToken:String,Range,int,JavaToken","void:assertToken:String,Range,int,JavaToken.Category,JavaToken"
1b6d2d11e2ba79c6299470b4842ebe04ae619e93,"javaparser-core/src/main/java/com/github/javaparser/printer/concretesyntaxmodel/CsmAttribute.java","int:getTokenType:String","int:getTokenType:Node,String"
1b6d2d11e2ba79c6299470b4842ebe04ae619e93,"javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/Difference.java","int:adjustIndentation:List<TokenTextElement>,NodeText,int","int:adjustIndentation:List<TokenTextElement>,NodeText,int,boolean"
1b6d2d11e2ba79c6299470b4842ebe04ae619e93,"javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/LexicalPreservingPrinter.java","NodeText:prettyPrintingTextNode:Node","NodeText:prettyPrintingTextNode:Node,NodeText"
1b6d2d11e2ba79c6299470b4842ebe04ae619e93,"javaparser-core/src/main/java/com/github/javaparser/printer/lexicalpreservation/LexicalPreservingPrinter.java","NodeText:interpret:Node,CsmElement","NodeText:interpret:Node,CsmElement,NodeText"
052fb1b3217b196ae7ad936927a9bf00f4304a6b,"javaparser-core/src/main/java/com/github/javaparser/ast/validator/ProblemReporter.java","void:report:String,Node","void:report:NodeWithRange<?>,String,Object"
052fb1b3217b196ae7ad936927a9bf00f4304a6b,"javaparser-core/src/main/java/com/github/javaparser/ast/validator/ProblemReporter.java","void:report:String,Node","void:report:Range,String,Object"
62a6f585e2adac38615cdc2c2b8958cbcbcf0de7,"javaparser-core/src/main/java/com/github/javaparser/printer/concretesyntaxmodel/CsmElement.java","CsmElement:token:int","CsmElement:token:int,CsmToken.TokenContentCalculator"
d173f05f17fa52920b55ffac2a6b9eab2fe578a7,"javaparser-metamodel-generator/src/main/java/com/github/javaparser/generator/metamodel/MetaModelGenerator.java","void:run:","void:run:SourceRoot"
053d7b016facea4230a98b1abb7e069c7b6aeef5,"javaparser-core/src/main/java/com/github/javaparser/ast/Node.java","boolean:remove:","boolean:remove:Node"
053d7b016facea4230a98b1abb7e069c7b6aeef5,"javaparser-core/src/main/java/com/github/javaparser/ast/comments/Comment.java","boolean:remove:","boolean:remove:Node"
9300af1b93b7645565dda23270120d21e16b584a,"javaparser-generator-utils/src/main/java/com/github/javaparser/generator/utils/SourceRoot.java","void:saveAll:","void:saveAll:Path"
6c7162f0429bf235fc157ca081ceb992409594e0,"javaparser-core/src/main/java/com/github/javaparser/ast/Node.java","String:toString:","String:toString:PrettyPrinterConfiguration"
515a9392928c14a60dc9dfa42a98198a4d877534,"javaparser-core/src/main/java/com/github/javaparser/utils/PositionUtils.java","void:sortByBeginPosition:List<T>","void:sortByBeginPosition:NodeList<T>,boolean"
ead1412d06bf2ba7eaec982231023aef4aed370a,"javaparser-core/src/main/java/com/github/javaparser/JavaParser.java","CompilationUnit:parse:","CompilationUnit:parse:Path,Charset"
ead1412d06bf2ba7eaec982231023aef4aed370a,"javaparser-core/src/main/java/com/github/javaparser/JavaParser.java","CompilationUnit:parse:","CompilationUnit:parse:Path,Charset,boolean"
ead1412d06bf2ba7eaec982231023aef4aed370a,"javaparser-core/src/main/java/com/github/javaparser/JavaParser.java","CompilationUnit:parse:","CompilationUnit:parse:Path"
547da782d2ea7f1abc35e5c1e5852928962a11ef,"javaparser-core/src/main/java/com/github/javaparser/ast/visitor/DumpVisitor.java","void:printAnnotations:List<AnnotationExpr>,Object","void:printAnnotations:List<AnnotationExpr>,boolean,Object"
195104f935004d62fb621c8385de3783f138da7b,"javaparser-core/src/main/java/com/github/javaparser/JavaParser.java","CompilationUnit:parse:InputStream,String","CompilationUnit:parse:InputStream,Charset,boolean"
195104f935004d62fb621c8385de3783f138da7b,"javaparser-core/src/main/java/com/github/javaparser/JavaParser.java","CompilationUnit:parse:InputStream,String","CompilationUnit:parse:File,Charset,boolean"
d378a6763d33a1b0db2353347a0d90eef94627ab,"javaparser-core/src/main/java/com/github/javaparser/ast/ImportDeclaration.java","ImportDeclaration:createEmptyDeclaration:","ImportDeclaration:createEmptyDeclaration:Range"
f3cf77e4f66912ec8eea0fef58b0a1c0795a0fd9,"javaparser-core/src/main/java/com/github/javaparser/ast/body/ConstructorDeclaration.java","String:getDeclarationAsString:boolean,boolean","String:getDeclarationAsString:boolean,boolean,boolean"
f3cf77e4f66912ec8eea0fef58b0a1c0795a0fd9,"javaparser-core/src/main/java/com/github/javaparser/ast/body/MethodDeclaration.java","String:getDeclarationAsString:","String:getDeclarationAsString:boolean,boolean,boolean"
f3cf77e4f66912ec8eea0fef58b0a1c0795a0fd9,"javaparser-core/src/main/java/com/github/javaparser/ast/body/WithDeclaration.java","String:getDeclarationAsString:","String:getDeclarationAsString:boolean,boolean,boolean"
ea7609d3ddd6885d4286cff1cbb8d1912238a997,"src/main/java/japa/parser/PositionUtils.java","void:sortByBeginPosition:List<T>","void:sortByBeginPosition:List<T>,boolean"
ea7609d3ddd6885d4286cff1cbb8d1912238a997,"src/main/java/japa/parser/PositionUtils.java","boolean:areInOrder:Node,Node","boolean:areInOrder:Node,Node,boolean"
60a66e310af5a8ae0056bd36b5911d69953243b9,"src/main/java/japa/parser/JavaParser.java","CompilationUnit:parse:InputStream,String","CompilationUnit:parse:InputStream,String,boolean"
60a66e310af5a8ae0056bd36b5911d69953243b9,"src/main/java/japa/parser/JavaParser.java","CompilationUnit:parse:InputStream,String","CompilationUnit:parse:File,String,boolean"
